id,name_chars_de,name_tokens_de,desc_chars_de,desc_tokens_de,name_chars_en,name_tokens_en,desc_chars_en,desc_tokens_en,desc_shortened_10p,name_shortened_10p,desc_shortened_20p,name_shortened_20p,desc_shortened_30p,name_shortened_30p
3644272514,152,61,1116,329,154,53,1048,226,True,True,True,False,True,False
3573538171,151,58,1116,329,154,52,1056,228,True,True,True,False,True,False
4529900425,76,27,684,221,76,25,651,151,True,False,True,False,True,False
3477040043,30,9,1536,471,30,7,1366,273,True,True,True,True,True,False
4645346456,100,33,11,6,105,32,9,5,True,False,False,False,False,False
2058146812,23,13,1501,440,23,13,1358,275,True,False,True,False,True,False
3825968185,46,19,111,39,53,18,103,24,True,False,True,False,True,False
1955028840,37,14,260,77,37,14,255,58,True,False,True,False,False,False
146011953933,45,14,45,14,48,15,48,15,False,False,False,False,False,False
4214624671,42,15,306,86,44,12,284,60,True,True,True,False,True,False
1423347109,35,13,315,114,38,12,298,84,True,False,True,False,False,False
432186301962,78,31,974,361,77,30,840,232,True,False,True,False,True,False
4665681736,37,15,56,17,37,15,52,16,False,False,False,False,False,False
2796703699,37,13,500,140,34,10,503,101,True,True,True,True,False,False
4106703346,114,37,114,37,114,32,114,32,True,True,False,False,False,False
4720990747,253,95,3500,1065,285,79,3364,749,True,True,True,False,False,False
2056513753,52,21,556,148,49,19,510,99,True,False,True,False,True,False
3054149737,63,21,448,146,60,19,464,121,True,False,False,False,False,False
2075922919,81,31,789,263,86,26,787,190,True,True,True,False,False,False
3524983069,82,33,880,284,87,29,831,195,True,True,True,False,True,False
4444217370,50,17,180,69,51,15,163,48,True,True,True,False,True,False
4683019723,59,28,500,158,59,28,485,115,True,False,True,False,False,False
49472388467,46,19,153,52,51,16,141,38,True,True,True,False,False,False
1644324602,53,18,475,145,59,18,451,101,True,False,True,False,True,False
4505908026,41,10,999,334,43,7,899,232,True,True,True,True,True,False
4455655369,78,23,136,53,89,18,140,45,True,True,False,True,False,False
3786142129,71,29,71,29,71,28,71,28,False,False,False,False,False,False
2061891302,54,22,994,346,67,23,1062,249,True,False,True,False,False,False
2076366005,39,12,42,14,40,11,42,11,True,False,True,False,False,False
487126887411,36,18,2719,1023,36,18,2834,911,True,False,False,False,False,False
4130010417,54,15,409,108,63,13,414,77,True,True,True,False,False,False
4451089335,78,22,144,53,89,18,147,45,True,True,False,False,False,False
1639324466,124,52,124,47,130,44,131,39,True,True,False,False,False,False
156274809406,153,55,927,265,173,42,926,179,True,True,True,True,True,False
4440496809,60,21,439,122,65,18,411,89,True,True,True,False,False,False
2296451977,79,38,761,199,75,34,700,129,True,True,True,False,True,False
2056478070,56,22,1309,439,50,19,1347,302,True,True,True,False,True,False
4301029959,65,29,234,71,68,28,232,51,True,False,True,False,False,False
2111450011,43,15,320,95,45,13,304,73,True,True,True,False,False,False
3846598639,78,23,761,229,78,23,676,159,True,False,True,False,True,False
1955012315,39,9,227,67,45,9,250,59,True,False,False,False,False,False
1473917287,75,30,1007,305,90,31,970,225,True,False,True,False,False,False
1847935906,58,20,58,20,67,17,67,17,True,True,False,False,False,False
3798189679,54,16,1628,478,61,15,1598,341,True,False,True,False,False,False
1316639541,176,51,961,296,179,37,963,241,True,True,False,True,False,False
1639394625,133,43,58,18,148,37,64,16,True,True,False,False,False,False
436079537709,80,31,337,120,81,31,344,106,True,False,False,False,False,False
1465579387,65,20,628,200,68,17,662,166,True,True,False,False,False,False
4448697469,63,25,1048,303,69,23,960,208,True,False,True,False,True,False
2160958435,61,25,61,25,61,25,61,25,False,False,False,False,False,False
2744122330,85,35,349,114,83,28,379,88,True,True,True,False,False,False
1730959214,40,13,507,169,42,13,469,104,True,False,True,False,True,False
5022594784,38,15,213,85,44,15,213,55,True,False,True,False,True,False
4005134611,55,19,401,138,57,16,377,92,True,True,True,False,True,False
4214872608,43,17,512,161,44,14,483,107,True,True,True,False,True,False
4228846634,66,24,166,49,67,21,149,35,True,True,True,False,False,False
1802468675,61,24,337,98,60,23,352,76,True,False,True,False,False,False
1801859916,97,30,316,108,100,27,272,62,True,False,True,False,True,False
3572871605,107,33,108,34,113,31,114,32,False,False,False,False,False,False
4259394846,61,19,217,66,58,16,218,56,True,True,False,False,False,False
4296050182,41,14,557,151,39,11,464,96,True,True,True,True,True,False
2057186115,36,16,534,164,38,16,464,112,True,False,True,False,True,False
4129162806,54,16,555,159,50,15,549,119,True,False,True,False,False,False
4451289887,59,27,973,292,70,25,943,212,True,False,True,False,False,False
81553649652,36,13,119,38,37,13,117,30,True,False,True,False,False,False
4726073967,36,13,83,26,37,13,107,30,False,False,False,False,False,False
11446454577,64,21,683,215,65,22,608,142,True,False,True,False,True,False
3278113988,136,53,361,135,147,47,369,103,True,True,True,False,False,False
3236528834,72,22,72,22,73,20,73,20,False,False,False,False,False,False
2614561549,36,12,500,184,38,12,457,115,True,False,True,False,True,False
1868973838,70,24,70,24,85,24,85,24,False,False,False,False,False,False
1834405459,186,72,245,71,193,62,234,50,True,True,True,False,False,False
2078835030,108,45,1823,616,105,39,1789,449,True,True,True,False,False,False
5031212489,34,13,160,59,44,13,166,39,True,False,True,False,True,False
4476537017,41,10,41,10,44,9,44,9,False,False,False,False,False,False
1718702641,66,27,439,138,73,21,460,104,True,True,True,True,False,False
4674140626,140,42,717,196,142,32,678,140,True,True,True,True,False,False
2055425355,62,19,341,97,59,13,343,87,True,True,False,True,False,True
2115880476,47,15,102,32,50,16,107,23,True,False,True,False,False,False
113381659754,91,30,1471,475,92,27,1383,400,True,False,False,False,False,False
4215038721,49,18,999,350,52,14,836,198,True,True,True,True,True,False
2744940312,76,18,160,62,74,19,175,55,True,False,False,False,False,False
104424571992,41,17,61,21,38,15,59,16,True,True,True,False,False,False
4590203868,81,24,36,10,89,26,40,10,False,False,False,False,False,False
4090058847,49,19,548,196,56,17,538,134,True,True,True,False,True,False
2114672082,94,34,149,46,95,28,165,32,True,True,True,False,True,False
3976610099,33,13,76,22,30,10,77,17,True,True,True,True,False,False
1558033119,65,24,433,137,66,20,372,90,True,True,True,False,True,False
4439704332,49,18,49,18,47,16,47,16,True,True,False,False,False,False
3994534930,44,17,770,259,45,14,737,165,True,True,True,False,True,False
2057199626,71,23,455,150,68,21,469,125,True,False,False,False,False,False
4687081175,121,45,43,15,123,38,61,13,True,True,False,False,False,False
11838071787,73,33,26,9,77,30,35,8,True,False,False,False,False,False
2057202352,64,17,451,141,64,17,477,122,True,False,False,False,False,False
2056513884,39,14,928,244,40,14,863,161,True,False,True,False,True,False
4671204264,48,14,2461,773,39,11,2356,568,True,True,True,True,False,False
2075589147,47,18,626,175,44,16,602,114,True,True,True,False,True,False
174931400303,22,12,255,102,22,12,252,80,True,False,True,False,False,False
2050581826,54,21,54,21,53,14,53,14,True,True,True,True,True,True
139010228306,71,20,694,229,70,19,722,172,True,False,True,False,False,False
2482573695,52,21,164,59,55,17,152,39,True,True,True,False,True,False
2062774821,49,20,188,57,53,18,197,44,True,False,True,False,False,False
2060185500,73,24,922,277,74,24,871,212,True,False,True,False,False,False
1649349373,87,31,447,158,85,29,440,107,True,False,True,False,True,False
1544024229,73,28,112,40,72,25,97,27,True,True,True,False,True,False
5064598331,72,33,505,177,72,29,491,131,True,True,True,False,False,False
157726428514,46,16,29,12,44,13,28,9,True,True,True,False,False,False
9746294364,104,46,817,278,99,39,825,196,True,True,True,False,False,False
24480297189,101,46,682,232,104,38,675,164,True,True,True,False,False,False
2065684660,150,55,178,66,164,44,201,50,True,True,True,False,False,False
2058531416,66,25,124,52,80,25,147,44,True,False,False,False,False,False
2111226139,57,24,210,77,63,23,254,67,True,False,False,False,False,False
1479606018,55,17,1332,415,57,14,1278,290,True,True,True,False,True,False
181538012782,61,19,126,47,64,15,123,31,True,True,True,True,True,False
3363359849,46,11,386,136,48,11,359,88,True,False,True,False,True,False
69720102089,31,13,116,44,33,13,116,30,True,False,True,False,True,False
1639325148,124,52,124,47,131,45,131,40,True,True,False,False,False,False
1639380659,132,55,373,107,130,43,348,79,True,True,True,True,False,False
4451342539,112,40,233,85,106,32,227,63,True,True,True,False,False,False
2112685035,102,41,922,279,111,34,793,180,True,True,True,False,True,False
3486188370,91,35,74,31,93,31,75,27,True,True,False,False,False,False
2062990764,85,26,60,21,102,27,64,18,True,False,False,False,False,False
2080829137,73,23,600,198,66,18,564,131,True,True,True,True,True,False
1694365644,103,36,19,5,97,25,16,3,True,True,True,True,True,True
1726591551,104,38,133,43,108,29,154,35,True,True,False,True,False,False
2057186102,36,16,573,172,38,16,503,116,True,False,True,False,True,False
185272730170,40,18,215,85,44,17,202,62,True,False,True,False,False,False
3831307328,42,17,279,103,48,18,269,64,True,False,True,False,True,False
1616372951,27,7,246,57,27,7,242,46,True,False,False,False,False,False
4065822446,25,9,64,23,27,9,75,17,True,False,True,False,False,False
4650641709,48,19,16,6,45,18,12,3,True,False,True,False,True,False
4090060217,62,19,427,152,63,15,423,107,True,True,True,True,False,False
1398422906,52,25,366,111,51,24,350,74,True,False,True,False,True,False
92980189383,24,11,1170,337,24,11,1147,229,True,False,True,False,True,False
2055771737,58,17,33,10,61,12,28,7,True,True,True,True,False,False
3370936702,67,25,2774,895,73,22,2714,646,True,True,True,False,False,False
4277575173,31,16,209,72,35,14,207,48,True,True,True,False,True,False
4643809596,108,47,903,251,123,36,807,162,True,True,True,True,True,False
18467320801,129,53,599,211,135,50,621,149,True,False,True,False,False,False
3020557801,83,25,282,83,89,24,270,58,True,False,True,False,True,False
3938188743,38,11,1206,362,37,11,1112,255,True,False,True,False,False,False
4643718292,146,59,761,199,140,46,701,130,True,True,True,True,True,False
1590547354,93,39,4240,1208,106,31,4024,855,True,True,True,True,False,False
3943727201,43,17,787,239,47,14,765,162,True,True,True,False,True,False
4282862555,58,22,384,144,58,19,363,99,True,True,True,False,True,False
3997209484,55,20,257,80,56,16,240,61,True,True,True,False,False,False
1688850614,50,16,79,23,42,11,71,18,True,True,True,True,False,True
4498445506,50,21,633,200,51,21,514,124,True,False,True,False,True,False
5035834434,121,45,497,189,117,37,505,161,True,True,False,False,False,False
1386632050,32,12,769,220,33,10,738,148,True,True,True,False,True,False
3613637763,60,25,197,63,60,21,181,34,True,True,True,False,True,False
373850277197,44,15,44,15,43,13,43,13,True,True,False,False,False,False
373850276629,62,23,62,23,61,21,61,21,False,False,False,False,False,False
4750249486,82,33,340,98,89,29,308,57,True,True,True,False,True,False
4442444769,80,34,80,34,84,32,84,31,False,False,False,False,False,False
1639026554,96,38,94,39,112,35,115,33,True,False,False,False,False,False
4230194250,77,35,999,337,74,23,858,210,True,True,True,True,True,True
218222154488,53,25,194,78,61,24,211,61,True,False,True,False,False,False
4703712538,42,13,784,231,42,13,734,150,True,False,True,False,True,False
2298730254,58,22,287,90,59,17,264,69,True,True,True,True,False,False
4427949739,74,22,74,22,82,20,82,20,False,False,False,False,False,False
1730934831,63,24,203,64,62,23,206,44,True,False,True,False,True,False
3259633459,53,17,616,207,61,15,590,140,True,True,True,False,True,False
1757038661,39,13,268,93,38,12,249,63,True,False,True,False,True,False
2050370050,78,32,78,32,81,26,81,26,True,True,False,False,False,False
207035576772,51,20,522,153,55,20,511,119,True,False,True,False,False,False
4055248016,29,12,229,87,28,10,219,57,True,True,True,False,True,False
4081158129,50,22,999,354,48,19,844,214,True,True,True,False,True,False
2127640300,195,66,1053,318,204,55,922,193,True,True,True,False,True,False
3931049291,123,42,385,115,132,30,344,67,True,True,True,True,True,False
4165160049,58,19,459,160,58,15,418,105,True,True,True,True,True,False
1440645051,48,13,230,81,48,12,218,55,True,False,True,False,True,False
2640338192,63,25,225,80,63,23,213,60,True,False,True,False,False,False
2075878253,55,23,294,91,54,22,272,67,True,False,True,False,False,False
2011825283,82,29,592,203,83,27,543,136,True,False,True,False,True,False
2111038159,101,40,559,151,107,32,511,102,True,True,True,False,True,False
291173146171,66,24,64,24,67,25,54,19,True,False,True,False,False,False
3046735667,93,26,1452,380,89,23,1382,264,True,True,True,False,True,False
4180609537,182,53,668,178,176,38,641,129,True,True,True,True,False,False
4126326524,50,22,1074,325,50,19,990,232,True,True,True,False,False,False
4059739993,144,54,411,161,143,47,413,104,True,True,True,False,True,False
5124643800,82,32,119,37,87,24,127,42,False,True,False,True,False,False
5352675624,157,61,2435,874,157,48,2484,628,True,True,True,True,False,False
18466737893,152,62,2350,843,157,49,2406,599,True,True,True,True,False,False
4479613025,66,20,900,320,66,21,914,210,True,False,True,False,True,False
4480616939,91,39,1185,446,98,34,1315,370,True,True,False,False,False,False
4057038032,49,17,90,30,47,15,88,20,True,True,True,False,True,False
4191026566,68,22,722,201,79,21,618,124,True,False,True,False,True,False
4787780737,41,13,36,13,42,11,40,10,True,True,True,False,False,False
4828654874,83,22,709,207,74,19,663,151,True,True,True,False,False,False
50016874555,63,25,33,11,71,24,41,11,False,False,False,False,False,False
2055356508,65,27,1416,440,72,26,1391,295,True,False,True,False,True,False
2054337775,76,31,76,31,82,24,82,24,True,True,True,True,False,False
4713374301,48,15,437,135,62,16,373,84,True,False,True,False,True,False
3043839633,52,16,32,13,44,9,32,11,True,True,False,True,False,True
3379264687,46,18,648,240,46,18,518,133,True,False,True,False,True,False
113940354842,94,37,661,211,93,28,594,145,True,True,True,True,True,False
8645214070,52,13,499,135,60,16,489,108,True,False,False,False,False,False
190486841338,36,12,256,77,36,12,251,57,True,False,True,False,False,False
212394033260,59,20,59,20,62,17,62,17,True,True,False,False,False,False
43182039587,44,11,484,130,45,11,447,97,True,False,True,False,False,False
203654552716,71,25,1501,468,71,23,1403,309,True,False,True,False,True,False
4348568462,158,49,158,49,146,32,146,32,True,True,True,True,True,True
1709924290,47,16,245,73,50,15,208,44,True,False,True,False,True,False
3722249067,51,14,450,145,53,14,416,96,True,False,True,False,True,False
2057536594,105,37,426,135,91,27,425,102,True,True,True,True,False,False
2079047529,75,30,75,30,71,25,71,25,True,True,False,False,False,False
4202066092,54,18,110,36,56,17,111,30,True,False,False,False,False,False
2163161399,64,19,166,65,67,15,182,54,True,True,False,True,False,False
1776613381,53,16,127,38,57,16,113,24,True,False,True,False,True,False
5067776785,83,35,187,60,84,32,200,39,True,False,True,False,True,False
4452060617,80,24,977,361,95,21,890,230,True,True,True,False,True,False
2065643900,92,39,92,39,90,38,90,38,False,False,False,False,False,False
4480479751,66,28,979,390,64,23,998,289,True,True,True,False,False,False
4524153818,61,30,51,29,65,26,55,25,True,True,False,False,False,False
2060434131,48,16,73,24,48,16,78,23,False,False,False,False,False,False
1650205902,87,35,561,181,106,36,574,133,True,False,True,False,False,False
4505500872,186,67,1331,394,175,49,1177,242,True,True,True,True,True,False
41368916081,50,14,370,126,49,11,355,85,True,True,True,True,True,False
48384062571,48,14,372,123,58,17,384,89,True,False,True,False,False,False
37959222365,103,38,40,12,111,33,48,11,False,True,False,False,False,False
3077087503,45,15,1322,357,58,15,1306,274,True,False,True,False,False,False
4589896053,76,27,558,150,80,21,471,100,True,True,True,True,True,False
5112612148,39,15,1900,608,54,16,1851,434,True,False,True,False,False,False
4009292178,72,23,578,180,71,18,567,122,True,True,True,True,True,False
1903466347,95,40,182,68,95,36,168,58,True,False,False,False,False,False
4792436579,43,13,392,146,46,12,419,107,True,False,True,False,False,False
4247353515,101,38,534,166,107,34,504,108,True,True,True,False,True,False
4620692923,75,22,1650,529,72,14,1546,349,True,True,True,True,True,True
3507050766,49,18,391,152,50,15,408,117,True,True,True,False,False,False
1965402836,28,8,110,33,27,7,103,28,True,True,False,False,False,False
1479236028,98,41,200,78,95,31,216,68,True,True,False,True,False,False
4279455546,59,23,142,46,58,22,163,40,True,False,False,False,False,False
1451173708,81,27,527,173,75,24,539,136,True,True,True,False,False,False
4072326669,59,23,130,43,57,21,130,40,False,False,False,False,False,False
3056817651,76,24,105,42,75,22,115,37,True,False,False,False,False,False
4404827138,47,15,113,31,57,13,96,20,True,True,True,False,True,False
4801937469,35,13,412,151,38,13,401,102,True,False,True,False,True,False
174536973430,51,23,51,23,55,22,55,22,False,False,False,False,False,False
28375457127,141,58,814,262,159,53,766,184,True,False,True,False,False,False
5185245258,100,41,880,251,98,33,807,166,True,True,True,False,True,False
2037536844,78,20,2537,766,76,18,2279,520,True,False,True,False,True,False
92532204127,64,26,1255,409,77,23,1245,320,True,True,True,False,False,False
2977755545,64,20,250,63,62,16,253,54,True,True,False,False,False,False
2064988617,73,19,73,19,73,15,73,15,True,True,True,True,False,False
3835082917,80,28,160,48,77,24,189,41,True,True,False,False,False,False
1406287581,65,22,167,47,60,20,156,33,True,False,True,False,False,False
4307001457,52,18,461,156,53,15,433,108,True,True,True,False,True,False
4705563490,70,34,248,85,68,33,232,72,True,False,False,False,False,False
4672345130,51,18,125,48,49,15,120,38,True,True,True,False,False,False
59051797265,27,11,162,56,28,10,184,51,False,False,False,False,False,False
5095671230,149,60,320,129,159,52,341,96,True,True,True,False,False,False
3047551484,101,32,533,181,101,30,485,125,True,False,True,False,True,False
4206463905,33,10,604,173,34,10,592,120,True,False,True,False,True,False
1323686185,67,27,1234,398,68,25,1169,271,True,False,True,False,True,False
4649888830,32,15,1240,385,32,15,1130,263,True,False,True,False,True,False
1955036787,46,11,296,85,46,11,295,60,True,False,True,False,False,False
18877624010,41,14,689,234,44,15,577,141,True,False,True,False,True,False
1711730143,66,25,684,184,63,20,646,129,True,True,True,False,False,False
1627677359,32,12,494,145,32,10,493,105,True,True,True,False,False,False
3077905761,46,15,1086,297,46,15,972,194,True,False,True,False,True,False
4894940121,27,11,280,79,29,10,275,55,True,False,True,False,True,False
162859757748,67,27,999,352,68,25,838,196,True,False,True,False,True,False
3402256673,118,33,694,190,115,33,569,114,True,False,True,False,True,False
4897454823,38,14,220,59,38,12,208,41,True,True,True,False,True,False
5174606958,67,26,927,276,69,20,867,167,True,True,True,True,True,False
5134159053,41,14,585,178,46,13,534,107,True,False,True,False,True,False
4788380736,56,16,895,294,57,15,851,207,True,False,True,False,False,False
3916649009,45,14,895,273,48,13,816,167,True,False,True,False,True,False
3946418596,57,23,1106,385,55,21,1146,269,True,False,True,False,True,False
1453532038,32,12,307,91,30,11,312,65,True,False,True,False,False,False
5205797148,69,26,299,98,73,24,266,60,True,False,True,False,True,False
3041971066,73,27,958,284,74,24,846,210,True,True,True,False,False,False
