id,name_chars_de,name_tokens_de,desc_chars_de,desc_tokens_de,name_chars_en,name_tokens_en,desc_chars_en,desc_tokens_en,desc_shortened_10p,name_shortened_10p,desc_shortened_20p,name_shortened_20p,desc_shortened_30p,name_shortened_30p
4895194761,54,22,400,150,54,22,339,87,True,False,True,False,True,False
3935134734,63,19,886,333,63,19,905,242,True,False,True,False,False,False
4965700329,40,11,1756,506,38,10,1614,380,True,False,True,False,False,False
3204907291,44,12,2873,764,86,33,2576,554,True,False,True,False,False,False
3043036534,104,32,208,54,106,29,211,36,True,False,True,False,True,False
2065121798,57,22,1425,488,51,20,1517,342,True,True,True,False,False,False
3582409643,55,16,2229,653,57,13,2197,474,True,True,True,False,False,False
4427940311,78,23,78,23,85,21,87,21,False,False,False,False,False,False
138649305625,125,38,149,47,126,40,137,35,True,False,True,False,False,False
4004633045,79,28,999,363,80,22,832,202,True,True,True,True,True,False
2057082510,79,30,1159,385,104,27,1113,268,True,False,True,False,True,False
4623955861,306,106,422,130,301,76,419,95,True,True,True,True,False,False
3077905761,46,15,1086,297,46,15,973,194,True,False,True,False,True,False
3292344806,51,18,335,115,53,15,303,78,True,True,True,False,True,False
4111406344,64,24,999,346,71,22,931,249,True,False,True,False,False,False
3043166693,47,20,197,56,45,18,206,39,True,False,True,False,True,False
2069380321,61,21,61,21,64,18,64,18,True,True,False,False,False,False
210012116583,39,11,177,62,39,8,171,41,True,True,True,True,True,False
4900256072,62,20,292,96,70,20,288,81,True,False,False,False,False,False
3606108939,48,12,883,229,47,11,791,166,True,False,True,False,False,False
2057660030,38,14,191,62,41,13,208,57,False,False,False,False,False,False
2050760324,108,32,52,21,108,28,51,17,True,True,False,False,False,False
4345845643,117,44,1030,299,112,40,939,227,True,False,True,False,False,False
3287633018,130,41,693,185,138,38,673,143,True,False,True,False,False,False
1644134375,157,63,715,207,159,53,681,150,True,True,True,False,False,False
4283348799,32,12,848,238,42,11,790,174,True,False,True,False,False,False
2098918003,55,20,55,20,55,16,55,16,True,True,False,False,False,False
303433622485,53,23,406,130,47,19,369,87,True,True,True,False,True,False
4264534612,43,19,43,19,65,18,65,18,False,False,False,False,False,False
9043448493,56,25,91,34,59,24,77,26,True,False,True,False,False,False
2183963548,142,42,83,25,147,35,83,23,False,True,False,False,False,False
3295629869,47,12,47,12,40,11,40,11,True,True,False,False,False,False
4898730811,65,15,205,62,65,15,198,51,True,False,False,False,False,False
4623324616,58,23,1374,444,71,20,1306,318,True,True,True,False,False,False
2066977172,46,17,46,17,52,13,57,13,True,True,True,True,False,False
2062181997,66,26,107,38,76,21,116,23,True,True,True,False,True,False
443982000626,75,30,88,32,62,22,84,26,True,True,False,True,False,False
1416301524,136,47,885,315,147,37,867,240,True,True,True,True,False,False
2058563113,246,102,821,238,259,93,715,146,True,False,True,False,True,False
2057202369,78,24,459,143,76,22,480,121,True,False,False,False,False,False
3927439605,113,43,1019,306,126,34,935,202,True,True,True,True,True,False
4657320935,60,19,500,150,53,14,444,95,True,True,True,True,True,False
1633806208,40,19,346,108,36,15,343,78,True,True,True,True,False,False
3287136296,68,22,131,46,73,23,112,32,True,False,True,False,True,False
3287136303,68,22,131,46,73,23,116,33,True,False,True,False,False,False
4941134416,76,22,76,22,74,17,74,17,True,True,True,True,False,False
4335101562,79,23,79,23,71,16,71,16,True,True,True,True,True,True
1955012315,39,9,227,67,47,10,249,58,True,False,False,False,False,False
142083821417,45,16,62,20,47,13,74,12,True,True,True,False,True,False
1718702641,66,27,439,138,69,21,461,106,True,True,True,True,False,False
5185554343,38,11,1009,295,35,9,930,193,True,True,True,False,True,False
4641732096,62,34,60,19,72,29,60,11,True,True,True,False,True,False
4185479835,54,15,311,112,55,13,308,75,True,True,True,False,True,False
1372537976,105,33,1005,274,87,22,932,180,True,True,True,True,True,True
5169209205,46,16,1086,318,54,13,972,210,True,True,True,False,True,False
124076009506,36,21,258,74,39,18,245,52,True,True,True,False,False,False
66891007246,51,20,38,15,51,21,38,14,False,False,False,False,False,False
69055886795,96,37,50,15,111,35,59,13,True,False,False,False,False,False
68727484174,84,25,391,128,99,25,384,88,True,False,True,False,True,False
4498422001,50,18,50,18,59,18,59,18,False,False,False,False,False,False
3033447588,44,13,178,67,42,12,170,56,True,False,False,False,False,False
1438441441,59,23,1392,386,57,21,1289,265,True,False,True,False,True,False
3290843988,54,18,256,72,55,18,268,57,True,False,True,False,False,False
1848719127,40,16,398,142,39,15,358,94,True,False,True,False,True,False
179195001984,113,38,57,17,113,38,44,11,True,False,True,False,True,False
3072525687,78,30,308,101,73,25,307,67,True,True,True,False,True,False
2067590404,56,20,85,30,63,19,69,21,True,False,True,False,False,False
2068611560,56,22,1319,444,50,20,1349,307,True,True,True,False,True,False
2297009298,78,37,761,199,74,34,699,130,True,False,True,False,True,False
2301850248,62,22,443,129,61,17,390,98,True,True,True,True,False,False
4057297840,114,32,230,65,94,24,212,48,True,True,True,True,False,False
212394033260,59,20,59,20,61,16,61,16,True,True,False,False,False,False
114453608394,58,17,300,94,58,17,306,78,True,False,False,False,False,False
3792586113,70,29,961,241,78,24,917,157,True,True,True,False,True,False
4529171947,75,29,645,201,81,23,660,138,True,True,True,True,True,False
6633358861,112,48,1322,410,112,39,1250,274,True,True,True,False,True,False
4449163726,44,14,4178,1156,53,13,3730,751,True,False,True,False,True,False
1564005555,63,20,590,162,63,19,579,122,True,False,True,False,False,False
3779069464,90,27,59,20,87,26,52,12,True,False,True,False,True,False
2050883606,145,47,53,20,147,37,51,15,True,True,True,True,False,False
392281366488,70,29,989,320,73,28,866,213,True,False,True,False,True,False
1952051609,72,28,387,139,73,27,357,90,True,False,True,False,True,False
5022076775,88,28,88,30,99,22,96,21,True,True,True,True,False,False
4196027218,58,28,1998,722,59,27,1989,516,True,False,True,False,False,False
4145771589,53,17,53,17,51,15,51,15,True,True,False,False,False,False
3881831374,131,48,131,48,118,42,118,42,True,True,False,False,False,False
3589653390,50,15,762,205,47,13,726,151,True,True,True,False,False,False
4255048934,75,22,999,354,75,19,917,243,True,True,True,False,True,False
4006392099,70,27,999,382,70,27,917,285,True,False,True,False,False,False
4277815885,62,19,62,19,53,18,53,18,True,True,False,False,False,False
3717616592,69,25,69,25,69,25,69,25,False,False,False,False,False,False
3202641160,88,34,1780,506,87,34,1984,441,True,False,False,False,False,False
1416629632,133,49,439,147,142,39,467,112,True,True,True,True,False,False
3728594582,46,18,46,18,47,12,47,12,True,True,True,True,True,True
200792633059,152,58,539,198,168,46,580,141,True,True,True,True,False,False
102180093107,97,35,762,276,98,26,854,211,True,True,True,True,False,False
4226781300,91,31,176,57,114,27,184,40,True,True,True,False,False,False
4777455284,36,16,45,9,37,13,38,8,True,True,False,False,False,False
4429667301,43,8,283,89,43,8,297,66,True,False,True,False,False,False
1674286778,44,13,234,98,45,13,277,77,True,False,True,False,False,False
2114279054,49,17,230,68,58,14,265,50,True,True,True,False,False,False
4782028642,56,15,144,39,70,14,165,32,True,False,False,False,False,False
2057186115,36,16,534,164,39,16,472,112,True,False,True,False,True,False
4749417182,96,35,650,196,95,28,584,149,True,True,True,False,False,False
2119387186,54,16,1961,557,56,14,1801,399,True,True,True,False,False,False
4877012874,54,17,275,83,52,17,260,52,True,False,True,False,True,False
1391856996,87,38,261,97,90,33,218,68,True,True,True,False,False,False
4464938911,50,20,999,359,57,22,850,243,True,False,True,False,True,False
1740857110,64,22,210,89,58,20,220,81,False,False,False,False,False,False
3458092809,77,27,1273,392,80,19,1278,289,True,True,True,True,False,False
3887327251,33,11,174,60,35,11,160,46,True,False,True,False,False,False
117873856741,84,38,1146,339,87,31,1005,237,True,True,True,False,True,False
3056865396,92,38,238,64,88,32,219,42,True,True,True,False,True,False
4226659635,74,31,39,14,74,24,38,11,True,True,True,True,False,False
14613455658,98,40,1179,428,110,33,1204,354,True,True,False,False,False,False
3576237842,48,15,868,271,54,16,777,177,True,False,True,False,True,False
1410173485,69,30,289,100,71,26,289,73,True,True,True,False,False,False
3708976648,71,31,71,31,71,30,71,30,False,False,False,False,False,False
2615156599,56,23,398,125,55,22,401,98,True,False,True,False,False,False
38406123057,102,42,881,251,112,32,804,167,True,True,True,True,True,False
3416051894,39,14,1148,341,49,10,1169,268,True,True,True,True,False,False
4081158129,50,22,999,354,49,20,850,214,True,False,True,False,True,False
5196417840,35,18,35,18,35,18,35,18,False,False,False,False,False,False
4643938191,148,61,880,251,151,45,802,165,True,True,True,True,True,False
2224193149,71,27,730,218,75,26,699,173,True,False,True,False,False,False
2085225572,59,19,242,77,62,14,207,50,True,True,True,True,True,False
204767102724,52,14,124,36,52,14,123,24,True,False,True,False,True,False
4469025400,37,8,107,30,36,8,103,25,True,False,False,False,False,False
4132115994,70,32,999,352,95,30,864,214,True,False,True,False,True,False
248509310374,81,31,66,25,73,23,58,17,True,True,True,True,True,False
448871401046,75,30,42,16,67,23,37,13,True,True,False,True,False,False
2977432095,41,13,163,56,39,9,151,34,True,True,True,True,True,True
4883419414,65,26,254,67,65,24,245,47,True,False,True,False,False,False
2115662086,140,46,637,198,142,30,611,132,True,True,True,True,True,True
2068436073,150,48,129,42,149,32,128,32,True,True,True,True,False,True
4197957154,86,33,2283,655,89,26,2128,418,True,True,True,True,True,False
49507593260,79,28,157,59,92,20,145,42,True,True,True,True,False,False
1541915947,33,11,476,134,30,9,424,99,True,True,True,False,False,False
1639385502,120,49,599,183,117,43,593,122,True,True,True,False,True,False
1479236027,97,41,200,78,94,32,217,67,True,True,False,True,False,False
4657354311,43,18,1161,341,42,16,1053,215,True,True,True,False,True,False
4933360994,42,17,286,83,41,15,248,58,True,True,True,False,True,False
2058881485,29,12,632,188,29,11,565,135,True,False,True,False,False,False
