id,name_chars_de,name_tokens_de,desc_chars_de,desc_tokens_de,name_chars_en,name_tokens_en,desc_chars_en,desc_tokens_en,desc_shortened_10p,name_shortened_10p,desc_shortened_20p,name_shortened_20p,desc_shortened_30p,name_shortened_30p
2070627808,57,22,1298,436,51,20,1325,300,True,True,True,False,True,False
2056478070,56,22,1309,439,50,20,1339,310,True,True,True,False,False,False
4479070818,45,18,246,87,42,14,269,77,True,True,False,True,False,False
4323500485,46,17,246,87,48,17,269,77,True,False,False,False,False,False
2455800880,78,30,752,208,92,31,691,151,True,False,True,False,False,False
4972894326,69,24,997,331,64,18,848,209,True,True,True,True,True,False
4593095274,47,17,339,105,46,14,332,76,True,True,True,False,False,False
3214249595,51,16,210,66,52,14,211,54,True,True,False,False,False,False
4206242446,107,45,223,84,113,38,251,62,True,True,True,False,False,False
4206267336,42,17,307,100,41,15,327,74,True,True,True,False,False,False
3551393318,73,32,497,143,77,29,434,92,True,False,True,False,True,False
3513178266,88,31,255,73,90,32,231,39,True,False,True,False,True,False
2078774568,124,51,1520,487,113,39,1459,336,True,True,True,True,True,False
4672808661,37,11,264,78,38,11,261,57,True,False,True,False,False,False
4643718292,146,59,761,199,139,47,700,130,True,True,True,True,True,False
4200577198,79,35,3663,1277,79,32,3529,956,True,False,True,False,False,False
4401870234,46,15,319,116,44,14,303,79,True,False,True,False,True,False
2058148983,61,20,43,13,60,17,34,9,True,True,True,False,True,False
2069774757,42,18,1795,534,46,16,1685,372,True,True,True,False,True,False
3431879179,35,15,380,118,41,15,397,85,True,False,True,False,False,False
4256622048,68,26,58,24,64,21,57,21,True,True,False,False,False,False
4346970606,57,22,613,178,56,21,519,111,True,False,True,False,True,False
3764759336,83,23,55,14,84,23,52,7,True,False,True,False,True,False
4034038494,79,27,78,25,88,28,77,18,True,False,True,False,False,False
2114341514,129,47,678,225,128,38,684,179,True,True,True,False,False,False
2062075977,91,32,91,32,93,30,93,30,False,False,False,False,False,False
6015919609,150,59,761,199,140,46,703,129,True,True,True,True,True,False
1557919756,35,13,1591,462,37,12,1569,328,True,False,True,False,False,False
1701333916,80,37,200,77,79,31,197,44,True,True,True,False,True,False
2026258516,73,23,947,278,73,21,860,207,True,False,True,False,False,False
3903296442,43,18,85,26,43,14,83,15,True,True,True,True,True,False
1953270965,37,15,101,36,37,11,89,26,True,True,True,True,False,False
4435686270,78,24,4000,1082,84,24,3780,816,True,False,True,False,False,False
1574873794,112,40,579,162,122,35,529,109,True,True,True,False,True,False
18465816919,156,55,1094,359,166,38,1137,271,True,True,True,True,False,True
2057811649,78,25,540,186,101,22,528,136,True,True,True,False,False,False
1728174549,51,23,232,75,48,21,245,57,True,False,True,False,False,False
4991881534,97,41,154,59,96,36,163,48,True,True,False,False,False,False
8431814058,71,27,284,88,71,24,275,66,True,True,True,False,False,False
1627587582,70,26,544,170,72,19,521,105,True,True,True,True,True,False
4804861605,45,18,45,18,47,14,47,14,True,True,True,True,False,False
4780994423,97,35,1153,399,114,26,1208,257,True,True,True,True,True,False
4851901157,57,14,197,68,74,17,195,54,True,False,True,False,False,False
1326086493,52,23,109,47,49,21,110,44,False,False,False,False,False,False
1639219119,108,47,429,113,100,39,417,76,True,True,True,False,True,False
2296574953,78,37,761,199,73,33,701,126,True,True,True,False,True,False
2062845102,77,28,180,60,75,21,183,43,True,True,True,True,False,False
2235828707,84,33,381,143,85,29,356,95,True,True,True,False,True,False
4656986610,62,23,49,18,58,20,46,13,True,True,True,False,False,False
1437868238,44,19,67,18,51,16,81,15,True,True,False,False,False,False
1818739935,29,10,1229,365,30,9,1175,282,True,False,True,False,False,False
4457149562,75,34,75,34,73,26,73,26,True,True,True,True,False,False
4641374150,34,12,414,124,36,12,369,77,True,False,True,False,True,False
2115880476,47,15,102,32,50,16,107,23,True,False,True,False,False,False
1438441444,55,22,1392,386,56,21,1294,271,True,False,True,False,False,False
3642422898,35,11,634,173,36,12,592,134,True,False,True,False,False,False
