Entity1,Entity2,Pair_ID,Answer,Answer_binary,Label,Match,Costs,Hard_Negative
Brand: Diesel Name: Diesel quartz wristwatch men's chronograph with date Diesel DZ4533 Price: 174.49 Description: Diesel quartz wristwatch men's chronograph with date Diesel DZ4533,"Brand: Beco Name: Comfort foam mattress ""Royal Duo KS"", Beco, 21 cm high, density: 30, orthopedic mattress core contour, white, 140 cm x 200 cm x 21 cm 140 cm x 200 cm x 21 cm Price: 251.99 Description: Beco: The comfort foam mattress ""Royal Duo KS"" from BeCo is approx. 21 cm high, has 7 sleeping zones and is extremely point-elastic, dimensionally stable and breathable. All firmness levels H2, H3 and H4 = 1 price. It features a special orthopedic mattress core contour that supports nighttime spinal extension and intervertebral disc regeneration. In addition, the mattress has a soft shoulder relief system. The skin-friendly, functional and elastic double-cloth cover (100% polyester) is quilted with a breathable climate fiber (100% polyester). The cover has a 4-sided zipper, is separable, removable and washable up to 60 °C. Ideal for people allergic to pet hair. The open-pored materials ensure a good sleeping climate. Made in Germany.",4934929781#1434308545,No,0,0,1,0.00029225,0
"Brand: Salomon Name: Salomon XA Pro 3D v8 Men's Multipurpose Shoes (Black 10.5 UK, 45 1 3 EU) Type A (Low-cut Shoes) Winter Boots Price: 128.0 Description: Men's multipurpose shoes Use: mountaineering breathable, lightweight, robust The Salomon XA Pro 3D v8 is a high-quality trail running shoe for men and women, designed for demanding trails and outdoor adventures. The upper is made of durable mesh and synthetic materials that stabilize the foot while remaining breathable. The Quicklace lacing system allows for quick and easy adjustment of the fit. The Contagrip outsole provides excellent traction on various surfaces and offers protection and stability on uneven terrain. The 3D Advanced Chassis technology in the sole provides additional stability and support. The EVA midsole offers comfortable cushioning, making the shoe particularly comfortable. With its robust design and prominent Salomon logos on the side, the XA Pro 3D v8 is not only functional but also a stylish companion for trail runners and outdoor enthusiasts.","Brand: adidas Name: adidas Performance DURAMO 10 running shoe black 38.5 Price: 49.99 Description: Size , 38.5, Size advice , Runs small, please order one size up., Color , CBLACK-FTWWHT-CBLACK, Upper material , Synthetic, Textile, Style , sporty, Closure , Lace closure, Toe , round, Outsole material , Rubber, Shoe height , low, Sport , Running, Use , neutral",35840895191#4332430854,No,0,0,1,0.00033162499999999994,1
"Brand: Salomon Name: Salomon XA Pro 3D V8 GTX W Women's (Dark Blue 4.5 UK, 37 1 3 EU |), Type A Price: 159.99 Description: The XA Pro 3D V8 GTX W from Salomon helps you reach your athletic goals. This shoe features Contagrip® MA technology, developed for a wide variety of surfaces. It balances both the geometry and the rubber compound to provide confidence on wet, dry, hard or loose terrain. With the GORE-TEX® membrane, feet stay dry both from the outside and the inside. The low-profile 3D Advanced Chassis™ sits between the outsole and midsole and optimizes motion control and energy management. It also provides additional protection for precise, stable and responsive performance. SensiFit™ cradles the foot from the midsole to the lacing system for a secure, comfortable and virtually personalized fit around the foot. The contoured OrthoLite® insole delivers excellent cushioning as well as breathability and durability. The Quicklace™ lacing system makes putting on and taking off easier. Contagrip® MA technology 3D Advanced Chassis™ GORE-TEX® membrane SensiFit™ Molded OrthoLite® Quicklace™ EnergyCell Stable Breathable Durable","Brand: Salomon Name: SALOMON XA PRO 3D v8 - Men's, black black magnet (10.5 UK) Price: 129.95 Description: Salomon trail running shoes, casual shoes, men's XA PRO 3D V8, black",1810185303#19200751877,No,0,0,1,0.000342125,1
"Brand: EASTPAK Name: Eastpak Volker CS Mono Marine Price: 74.0 Description: Backpack in blue made of polyester from the brand Eastpak. Laptop compartment for laptops up to 15 inches, two large zippered compartments.","Brand: Liebeskind Berlin Name: Liebeskind Berlin Women's Analog Quartz Watch with Stainless Steel, IP Gold Price: 132.47 Description: Liebeskind Berlin Women's Analog Quartz Watch with Stainless Steel, IP Gold",4405820651#2071810750,No,0,0,1,0.00014,0
Brand: biederlack Name: Throw blanket 'Uno Cotton' biederlack Rosé - 00Z Price: 49.9 Description: Are you looking for high-quality home textiles for your home? Then this throw blanket could be the right choice for you. Treat your home to a fresh new look and order the throw blanket conveniently here in our online shop!,"Brand: biederlack Name: Throw blanket, 150x200 cm, ""Uno Cotton"", hard-wearing, biederlack Price: 37.99 Description: Uno Cotton is a solid-colour throw made of easy-care dralon® and breathable cotton with ""Cotton made in Africa"". The snug cuddle blanket in trendy purple is finished with a fine velour ribbon",4283871990#1701502009,No,0,0,1,0.000189,1
"Brand: Wesco Name: Wesco Single Grandy Bread Box pink (235101-26) Price: 55.24 Description: Wesco 235101-26 Wesco Single Grandy breakfast box   lunchbox   sandwich tin, pink, sheet steel","Brand: Wesco Name: Wesco Single Grandy Bread Box red (235101-02) Price: 63.2 Description: Wesco 235101-02 Wesco Single Grandy, breakfast box, lunch box, sandwich box, red, sheet steel",4833740538#4657604028,No,0,0,1,0.00015225000000000001,1
"Brand: Stella Trading Name: Stella Trading Pamplona Corner Sofa with Sleeping Function, Beige - Modern L-Shaped Corner Couch with Storage Bed - 255 x 91 x 185 cm (W H D) Price: 1109.23 Description: MODERN - The L-shaped sofa adapts perfectly to your interior with its simple shape and color scheme. Wood-colored legs harmoniously round off the otherwise minimalist look. SLEEPING FUNCTION - The sofa can be converted in no time into a full-time bed with a lying surface of 152 x 228 cm. Pillows and blankets can be easily stored in the integrated storage compartment. UPHOLSTERED BACK - The back of the sofa is fully upholstered, which means the couch can be placed freely in the room and does not necessarily have to stand against a wall. EASY ASSEMBLY - The corner sofa is quick and easy to assemble thanks to the instructions. 6 back cushions and 2 decorative pillows are included and complete the look. Dimensions: 255 x 91 x 185 cm (W H D). STELLA TRADING - Furniture is our passion. We stand for the best quality and for this reason we work only with carefully selected and well-known suppliers.","Brand: Telefunken Name: Telefunken E-Bike, wine red, metal, plastic, 63.5x114.5x195.5 cm, women, men, unisex, battery status indicator, kickstand, anti-slip pedals, front and rear lighting, speed display, LED lighting, rear light, pedals with reflectors, leather saddle, leisure, e-mobility, e-bikes Price: 999.99 Description: Telefunken Multitalent Rc822 - Electric bicycle with low step-in The Telefunken city pedelec Rc822 impresses with its powerful front motor which, combined with the long-lasting battery, enables a range of up to 100 km. The frame-integrated battery is visually unobtrusive due to its clever positioning and improves handling through a low center of gravity. The comfortable e-bike is a real all-rounder with its low-step frame and detachable shopping basket. With the 7-speed Shimano derailleur you will find the right gear for every terrain and always reach your destination quickly and comfortably. A modern LCD display provides you during the ride with all important information, such as speed and distance traveled. Experience relaxed bike tours thanks to the extensive comfort package consisting of a city comfort saddle, handlebar with ergonomic grips, practical shopping basket and luggage carrier. Versatile With the 7-speed Shimano derailleur you will find the right gear for every terrain and always reach your destination quickly and comfortably. Modern The modern and adjustable LCD display provides you during the ride with all important information, such as speed and distance traveled. Comfortable Experience relaxed bike tours thanks to the extensive comfort package consisting of a city comfort saddle, handlebar with ergonomic grips, practical shopping basket and luggage carrier. Safe The aluminum V-brakes ensure reliable braking performance and thanks to the LED lighting you will also be visible in the dark. The e-bike does not require registration and offers full equipment according to StVZO. Easy For a quick start the bicycle is 98% assembled.",207032695430#550633511658,No,0,0,1,0.00062825,1
"Brand: Garmin Name: Garmin smartwatch plastic women's watches women Price: 199.99 Description: Garmin smartwatch Vivomove Sport Color: green Age group: Adult We deliver your piece of jewelry in an elegant product packaging - ideal for gifts. Built to last forever: In its smartwatches the brand Garmin combines all its technological expertise to create the perfect companion for your sporty lifestyle. Color: Dimensions: Case diameter: 40 mm, Band width: 20 mm Size: Material: Surface finish: Carat: Purity: Additional information: Weight: 170 g Clasp: Tang buckle Technical specification: Battery","Brand: Rosti Mepal Name: Mepal Bowl Cirqula 2000 ml Plastic Blue Price: 13.99 Description: Segmüller.de: If you appreciate a versatile household utensil, the practical Cirqula 2000 ml bowl is an excellent choice. You can use the attractive, shatterproof and airtight-sealing bowl, for example, to store, serve or transport food. Because the Cirqula 2000 ml bowl is leakproof, it is also suitable for liquid dishes such as soup. - Bowl.",4514268207#97115450346,No,0,0,1,0.00026599999999999996,0
"Brand: VAUDE Name: VAUDE Softshell parka Air III blue Price: 60.0 Description: Size type , Size runs true, Material composition , 100% polyamide, Color , baltic sea, Fit , close-fitting, Size note , Size runs true,",Brand: Vaude Name: VAUDE Men's Air Jacket III black uni (051) XL Price: 59.9 Description: A touch of nothing! You can pack the ultralight wind jacket into a tiny space in the back pocket; unfolded it withstands the strongest gusts and also protects the environment. The jacket is made from eco-friendly materials and is according to the s,3887327251#3559141874,No,0,0,1,0.00017762500000000002,1
Brand: Bibliographisches Institut  Berlin Name: Easy Learning with Raven Linus: My Learning Memo with Raven Linus - Syllables (Children's Game) Price: 7.99 Description: Easy Learning with Raven Linus: My Learning Memo with Raven Linus - Syllables (Children's Game). Which pieces belong together? Find the matching syllables and discover what the complete words look like! Children aged 5 and up can develop a feel for words and syllables in a playful way while simultaneously strengthening their concentration and memory. The memo game with Raven Linus is a playful training tool for learning to read.,"Brand: Nike Name: Nike 3PPK Cotton Crew Sock, Size: 34-38 Price: 8.36 Description: 3 pairs of Nike socks - extremely comfortable! The long socks Nike 3PPK Cotton Crew Sock offer a great feel on the foot. Attractive and comfortable socks from Nike for sports or just wearing around town. Included in delivery: 3 pairs of socks in black. Nike provides the matching accessories for your shoes. Features: Included are 3 pairs of socks: 3 pairs in black. Material: 75% cotton   18% polyester   6% nylon   1% elastane. Premium cotton ensures particularly pleasant wearing comfort. Reinforced heel and toe areas provide long-lasting durability in the most heavily stressed spots. Crew - long sock: the sock reaches above the calf. Elastic cuff for easy putting on and a secure fit. Easy brand recognition thanks to the knitted Swoosh on both sides.",1628142291#1961624635,No,0,0,1,0.00033774999999999994,0
