Entity1,Entity2,Pair_ID,Answer,Answer_binary,Label,Match,Costs,Hard_Negative
"Marke: BBB Name: BBB Cycling Unisex-Adult Fahrradhelm Kite Damen und Herren | Abnehmbaren Visier | MTB und Rennrad | BHE-29B M (55-58cm), Glänzend Blau 2.0, M (55-58 cm) Preis: 53.48 Beschreibung: 2.0 VERSION: Der Kite 2.0 ist mit dem neuen, in Höhe und Umfang verstellbaren Omicron-Einstellsystem ausgestattet. Die 2.0-Version verfügt außerdem über eine abnehmbare Halterung für ein Rücklicht. Die weit abgesenkte Rückseite und Schläfenpartie bieten zusätzlichen Schutz VIELSEITIGER FAHRRADHELM: Ob auf dem Mountainbike oder Rennrad, ob Sonnenschein oder Regenschauer: Mit dem abnehmbaren Visier eignet sich der Kite-Helm für jede Radtour AIR FLOW: 14 Lüftungsschlitze sorgen für maximale Belüftung und halten Ihren Kopf sicher und geschützt. Das intergrierte Netz schützt vor Insekten, die in den Helm fliegen EINHAND-VERSTELLSYSTEM: Der Kite Helm lässt sich auch beim Fahren sehr einfach mit nur einer Hand festzurren und lösen GEHÖRT ZU DEINER FAHRT: BBB Cycling möchte für jeden Radfahrer da sein. Wir bieten mehr als 1.500 einzigartige Fahrradprodukte an, die im Laufe der Jahre mit über 100 Produkt- und Innovationspreisen ausgezeichnet wurden. Produkte, die bei jeder Fahrt dabei sein müssen, Freude am Radfahren bringen und dafür sorgen, dass Radfahrer mehr Zeit mit ihren Freunden auf dem Rad verbringen","Marke: BBB Name: BBB Cycling Unisex-Adult Fahrradhelm Kite Damen und Herren | Abnehmbaren Visier | MTB und Rennrad | BHE-29B S (52-55cm), Matt Schwarz 2.0, S (52-55 cm) Preis: 51.47 Beschreibung: 2.0 VERSION: Der Kite 2.0 ist mit dem neuen, in Höhe und Umfang verstellbaren Omicron-Einstellsystem ausgestattet. Die 2.0-Version verfügt außerdem über eine abnehmbare Halterung für ein Rücklicht. Die weit abgesenkte Rückseite und Schläfenpartie bieten zusätzlichen Schutz VIELSEITIGER FAHRRADHELM: Ob auf dem Mountainbike oder Rennrad, ob Sonnenschein oder Regenschauer: Mit dem abnehmbaren Visier eignet sich der Kite-Helm für jede Radtour AIR FLOW: 14 Lüftungsschlitze sorgen für maximale Belüftung und halten Ihren Kopf sicher und geschützt. Das intergrierte Netz schützt vor Insekten, die in den Helm fliegen EINHAND-VERSTELLSYSTEM: Der Kite Helm lässt sich auch beim Fahren sehr einfach mit nur einer Hand festzurren und lösen GEHÖRT ZU DEINER FAHRT: BBB Cycling möchte für jeden Radfahrer da sein. Wir bieten mehr als 1.500 einzigartige Fahrradprodukte an, die im Laufe der Jahre mit über 100 Produkt- und Innovationspreisen ausgezeichnet wurden. Produkte, die bei jeder Fahrt dabei sein müssen, Freude am Radfahren bringen und dafür sorgen, dass Radfahrer mehr Zeit mit ihren Freunden auf dem Rad verbringen",3644272514#3573538171,Nein,0,0,1,0.0006606250000000001,1
"Marke: Braun Name: Braun, Trimmer + Haarschneider, Barttrimmer 5 BT5342, Barttrimmer für Herren Preis: 56.63 Beschreibung: Erzielen Sie mühelos Ihren Style mit dem Braun BT5 Barttrimmer und Haarschneider für Herren. Dieser Barttrimmer ist schärfer, schneller und effizienter  mit einer breiteren Trimmfläche, um mehr Haare bei jedem Zug zu erfassen und zu schneiden (ggü. vorherigen Braun Trimmern). Der Barttrimmer 5 verfügt über ein Präzisionsrad für 39 Längeneinstellungen, und ist mit lebenslang scharfen Klingen und Lithium-Ionen-Akku ausgestattet. Mit abwaschbarem Trimmerkopf und Kammaufsätzen. Im Lieferumfang enthalten: 1x Barttrimmer und Haarschneider 2x Präzisionskammaufsätze für Bart und Haare 1x Gillette Fusion ProGlide Rasierer 1x Reinigungsbürste 1x Netzteil-Ladegerät 1x Benutzerhandbuch.","Marke: Nike Name: Revolution 5 Women weiss braun Preis: 59.99 Beschreibung: Cushion (Dämpfung) - neutraler Laufschuh ohne Pronationsstütze! Minimalistisch und leicht. Der Nike Revolution 5 Women dämpft Deinen Lauf mit weichem Schaumstoff und sorgt damit für Tragekomfort. Das leichte Strickmaterial umschließt den Fuß und sorgt für atmungsaktiven Halt und dank dem minimalistischen Design bist Du für alles bereit. Laufschuh für Einsteiger!Nur begrenzte Stückzahlen verfügbar. Abgabe nur in handelsüblichen Mengen!Eigenschaften: Sprengung   Vorfuß-Fersen-Versatz: 9,3 mmObermaterial: Mesh und TextilInnenmaterial: Textil Material Decksohle: Schaum mit Textil-Oberfläche Material Laufsohle: GummiVerschluss: Schnürung Passform: Fällt normal aus  Atmungsaktiver Halt: Das leichte Strick-Textil umschließt den Fuß für atmungsaktiven Tragekomfort. Die Ferse und die Details an der Außenseite sind verstärkt, um Halt und Strapazierfähigkeit zu gewährleistenGepolsterte Zunge aus Mesh bietet Belüftung und reduziert den Druck der Schnürung am SpannSchuhkragen aus Schaumstoff für Tragekomfort im KnöchelbereichWeiches Fersenfutter aus weichem Textil bietet eine optimale Passform Reflektor an der AußenseiteWeiche Einlegesohle für hohen TragekomfortStarke Dämpfung, geringes Gewicht: Die weiche Mittelsohle aus Schaumstoff sorgt für ein geschmeidiges, stabiles Laufgefühl. Die strukturierte Außenwand reduziert das Gewicht des SchuhsStrapazierfähige, flexible Traktion: Die Gummi-Außensohle ermöglicht strapazierfähige Traktion auf unterschiedlichen Oberflächen. Das spezielle Profil ermöglicht natürliche Flexibilität",4529900425#3477040043,Nein,0,0,1,0.0006055,1
"Marke: RIEKER Name: Rieker Rieker FSK Damen Sandalen Damen Pantolette Sandalen Hausschuhe schwarz 68680-00 Pantolette 37 Preis: 54.89 Beschreibung: Größe , 37,","Marke: Nexen Name: N8000 XL 215 55 R16 97W Preis: 59.56 Beschreibung: Der Nexen N8000 ist ein wahrer Sommerreifen. Ein überragender Sommerreifen mit guter Nassgriffigkeit und einem außergewöhnlichem Fahrverhalten; dieser Nexen eignet sich für PKWs aller Art. Der Nexen N8000 hat ein klassisches Winterreifen-Laufflächendesign. Die Lauffläche hat 3 + 1 breite und geradlinige Kanäle für hohe Sicherheit vor Aquaplaning und Nassgriffigkeit. Die Mittelrippe ist robust, geradlinig und sorgt für eine gute Stabilität auf der Straße. Sie sorgt für ein besseres Fahrverhalten, wodurch der Reifen sogar problemlos über nasse Fahrbahnen fahren kann. Das asymmetrische Laufflächendesign bietet überragende Bodenhaftung in Kurven und Bremssicherheit und sorgt für einen guten Fahrbahnkontakt mit dem Reifen. Die organisch geformten Rillen unterstützen die Wasserverdrängungsfähigkeiten des Reifens. Sein Anti-Aquaplaning ist ein Plus für den Reifen und bringt ihn souverän und sportlich auch auf nasse Fahrbahnen. Der Nexen N8000 ist voll beladen mit Sommerreifenelementen. Eine breite und brillante Bauweise; dieser Reifen wurde für Fahrbegeisterte entworfen, die Sommerstraßen lieben und dennoch angemessene Leistungen auf nassen Straßen benötigen. Highlights des Nexen N8000:Asymmetrisches Laufflächendesign mit 3 +1 breiten RillenNatürlich geformte Seitenrillen für hohe Sicherheit vor AquaplaningGeradlinige Mittelrippe für verbessertes FahrverhaltenEin klassisches Sommerreifenlaufflächenmuster mit guten Leistungen bei NässeDer Sommerreifen für den Fahrbegeisterten in Ihnen",4645346456#2058146812,Nein,0,0,1,0.00045325,0
"Marke: Chicco Name: Chicco Kinder-Buggy Buggy Ohlala' 3, grau grau Preis: 126.99 Beschreibung: Farbe Farbe , grau, Hinweise Altersempfehlung , ab Geburt, Warnhinweise , Die maximale Tragkraft beträgt 15kg.,",Marke: Valentino Name: VALENTINO BAGS Superman Tote Ghiaccio Preis: 109.19 Beschreibung: Die VALENTINO BAGS Tasche kann bequem an den Henkeln getragen werden und verstaut alle Ihre Utensilien in dem großen Hauptfach. Das Design der tollen Schultertasche ist zeitlos und ist zu jeder Gelegenheit und jedem Anlass gerne zu sehen. Maße: 36 x 25 x 15 cm,3825968185#1955028840,Nein,0,0,1,0.00018637500000000002,1
Marke: BLOMUS Name: blomus Windlicht Lito Stahl Schwarz S (Small) Preis: 32.96 Beschreibung: blomus Windlicht Lito Stahl Schwarz S (Small),"Marke: Remonte Name: Stiefeletten, Leder, Warmfutter, für Damen Preis: 89.95 Beschreibung: Remonte Schuhe Stiefeletten braun . Hochwertige Schnürstiefelette aus Leder von Remonte. Dank des schlichten und lässigen Designs lässt sich die Stiefelette einfach und vielseitig kombinieren. Die Innensohle lässt sich bei Bedarf herausnehmen. Durch eine verstärkte Fersenkappe wird optimaler Halt geboten.",146011953933#4214624671,Nein,0,0,1,0.00018637500000000002,0
"Marke: Geox Name: Geox Veloursleder Textil Sneaker 40 Preis: 99.95 Beschreibung: Größe , 40, Größensystem , EU-Größen, Absatzhöhe , 3,5 cm, Herstellerfarbbezeichnung , Lt Avio C4348, Farbe , multi, Obermaterial , Veloursleder, Textil, Innenmaterial , Textil, Stil , casual, Verschluss , Schnürung, Schuhspitze , rund, Innensohlenmaterial , Textil, Laufsohlenmaterial , Gummi, Schuhhöhe , niedrig,",Name: Winterreifen HANKOOK IW01A ION I*CEPT SUV (EV) SOUND ABSORBER 255 40 R20 101 V Preis: 281.48 Beschreibung: Winterreifen    255 40 R20    HANKOOK IW01A ION I*CEPT SUV (EV) SOUND ABSORBER    Traglast: 101    Geschwindigkeitsindex: V: bis 240 km h    DOT: aktuelle Produktion max. 36 Monate\n\n   Dieser Reifen verf\u00FCgt \u00FCber die M&S Kennung und das gesetzlich vorgeschriebene Schneeflockensymbol f\u00FCr Winter- bzw. Ganzjahresreifen.\n\n   Bitte beachten Sie den Versandhinweis.\n\nWinterreifen HANKOOK\nIW01A ION I*CEPT SUV (EV) SOUND ABSORBER\n255 40 R20 101 V\n\nBild dient nur zur Illustration. Felge geh\u00F6rt nicht zum Lieferumfang.\n\nTechnische Daten\n\n>\nReifenart:\n\nWinterreifen\n\n>\nHersteller\n\nHANKOOK\n\n>\nProfil:\n\nIW01A ION I*CEPT SUV (EV) SOUND ABSORBER\n\n>\nDimensionen:\n\n255 40 R20\n\n>\nGeschwindigkeitsindex:\n\nV: bis 240 km h\n\n>\nTraglast:\n\n101\n\n>\nDOT:\n\naktuelle Produktion max. 36 Monate\n\nFehlbestellung vermeiden\n\nLesen Sie bitte vor der Bestellung die Reifengr\u00F6\u00DFe von Ihren vorhandenen Reifen ab. \nH\u00E4ufig H,1423347109#432186301962,Nein,0,0,1,0.000485625,1
Marke: Panasonic Name: Panasonic Lumix DC-S1 Body (DC-S1E-K) Preis: 2149.0 Beschreibung: Panasonic DC-S1E-K Panasonic Lumix DC-S1 Gehäuse Schwarz,Marke: Panasonic Name: Panasonic Lumix DC-GX9 silber Gehäuse Preis: 649.99 Beschreibung: Große Klasse im stylischen Gehäuse Die umfangreiche Ausstattung sowie die flache und kompakte Bauweise machen die Lumix GX9 zu einem Highlight. Mit Klapp-Sucher kann dezent der richtige Moment eingefangen werden. Der 5-Achsen Dual-Bildstabilisator schützt effektiv vor Verwacklungen und der 20 MP Sensor ohne Tiefpassfilter garantiert gestochen scharfe Bilder. Zusätzliche Möglichkeiten bieten die innovativen 4K Foto- und Videofunktionen. Für noch mehr Kreativität und Spaß beim Fotografieren. He...,4665681736#2796703699,Nein,0,0,1,0.00022225,1
Marke: ESPERANZA Name: Esperanza EKK026  1 7 l  2200 W  Schwarz  Transparent  Glas  Kunststoff  Regelbare Temperatur  Wasserstandsanzeige Preis: 25.53 Beschreibung: Esperanza EKK026  1 7 l  2200 W  Schwarz  Transparent  Glas  Kunststoff  Regelbare Temperatur  Wasserstandsanzeige,"Marke: Älgdröm Name: Kaltschaummatratze Flipper, Hybridschaum; 2 Wendematratzen mit 4 Härten für Alle Gewichte, Älgdröm, 19 cm hoch, (Für Seiten Rücken und Bauchschläfer), richtige Schulterzone pro HG, Matratze 90x200 cm, Matratze 140x200 cm blau|weiß 90 cm x 200 cm x 19 cm Preis: 194.99 Beschreibung: Top-Feature Top-Features , Partnermatratze - 2 Härtegrade in einem Bezug - Die »Partnermatratze« sorgt für ein wirklich gemeinsames Schlafvergnügen: Durch die einheitliche Kantenhöhe und den durchgehenden Bezug können Sie für sich und Ihren Partner Matratzen in unterschiedlichen Härtegraden wählen. Schulter-Entlastungssystem - Die Matratze besitzt eine weiche Schulterzone, in die die Schulter problemlos einsinken kann. Damit kann eine optimale Schlafposition eingenommen werden., Details Schlafposition , Bauchschläfer Rückenschläfer Seitenschläfer, Anzahl Liegezonen , 7, Härtegrad , 2+3, Körpergewicht von , 0 kg, Körpergewicht bis , 100 kg, Anzahl Matratzenkerne , 1, Farbe , weiß blau, Ausstattung & Funktionen Anzahl Griffschlaufen , 4 St., Allergikerinformation , Hausstauballergiker geeignet, Klimaregulierung , sehr gute Ventilation, Eigenschaften Matratze , als Wendematratze nutzbar für verstellbare Lattenroste geeignet, Eigenschaften Matratzenbezug , abnehmbar mit Reißverschluss teilbar, Maße & Gewicht Breite , 90 cm, Länge , 200 cm, Höhe , 19 cm, Bezug Art Bezug , Polyester Bezug, Details Matratzenbezug , Bezug mit Reißverschluss und Sommer- und Winterseite; Winterseite (weiß): Doppeltuch 330 Gramm aus 100% Polyester, Sommerseite (blau): 3D-Abstandsgestrick 320 Gramm aus 100% Polyester, Materialzusammensetzung , Bezug: 100% Polyester, Pflegehinweise , Bezug bis 40°C Maschinenwäsche nicht trocknergeeignet, Kernaufbau Kernaufbau , Hybridschaum mit 2 unterschiedlich festen Liegeseiten, Kernhöhe 18 cm , RG 39 kg m3, weichere Seite 8 cm und festere Seite 10 cm, Wissenswertes Testsiegel , Das Ergosupport Institut beschäftigt sich mit der neutralen und unabhängigen Prüfung, Bewertung und Zertifizierung von industriell hergestellten Gebrauchsgütern und hat die Matratze „Flipper“ geprüft : Die Ergebnisse sind: „Gute Liegeeigenschaften„ für alle Körperbautypen und die wichtigsten Schlafpositionen ( Seiten - und Rückenschläfer) : ergonomisch gut für alle ! Langjähriges und intensives Nutzen wurden simuliert, das Ergebnis ist: „Sehr gute Haltbarkeit“. Zusätzlich wurde die Verarbeitung mit „Sehr gut“ bewertet., Besondere Hinweise , Spezielle Seitenschläfer und Rücken- Bauchschläfer-Seite. Zudem ein Wendekern, mit einer weicheren und einer festeren Seite. So findet jeder Körpertyp in jeder Schlafposition seine perfekte Liegeseite!, Lieferumfang Anzahl Teile , 1 St., Lieferung , gerollt, Auslieferung , Dieser Artikel wird zum Schutz der Umwelt bewusst volumenreduziert verpackt und zur einfachen Handhabung gefaltet und gerollt ausgeliefert. Die Matratze benötigt ca. 24 Stunden,um sich vollkommen zu entfalten. Leider ist die Rücknahme Ihrer Altmatratze bei diesem Artikel nicht möglich., Bestellhinweise Schaumfarbehinweis , Die Farben der Matratzenkerne können von der Abbildung abweichen, weil diese in unterschiedlichen Farben produziert werden können., Lattenrosthinweis , Wir raten Ihnen, bei einem Matratzenwechsel auch ein neues Lattenrost zu verwenden Bitte beachten Sie, dass Sie für das Bettenmaß 160 200 cm = 2x 80 200-cm-Lattenroste, für das Maß 180 200 cm = 2x 90 200-cm-Lattenroste und für das Maß 200 200 cm = 2x 100 200-cm-Lattenroste benötigen Bei den Größen 80 190 cm und 90 190 cm handelt es sich um Sondergrößen, bitte überprüfen Sie noch einmal die Maße Ihres Bettes Empfehlenswert ist ein Lattenrost mit mindestens 28 Leisten (bei 200 cm Länge) Bevor Sie Ihre Bestellung aufgeben, sollten Sie unbedingt die Innenmaße des Bettgestells ausmessen,",4106703346#4720990747,Nein,0,0,1,0.001005375,0
"Marke: Lancôme Name: Lancôme Nr. 138 - Raging Red Ruby Lippenstift 4.2 ml Preis: 21.95 Beschreibung: Die L'Absolu Rouge Ruby Cream taucht Ihre Lippen in elegante, intensive Farbe, die durch langen Halt und federleichtem Tragekomfort besticht. Die herrlich cremige Textur macht die Lippen geschmeidig-zart und verspricht dank der stark pigmentierten Formel bereits mit einem Auftrag umwerfende Ergebnisse. Geformt wie ein echter Rubin, ist der Lippenstift von Lancôme aber nicht nur optisch ein ganz besonderes Schmuckstück: Die spezielle Facetten-Form macht es Ihnen unglaublich einfach, ein absolut präzises Finish für klar definierte Konturen zu kreieren.",Marke: ARTDECO Name: ARTDECO Perfect Color Lippenstift 4 g Nr. 939 - Mauve Butterfly Preis: 10.67 Beschreibung: Das women Parfum von ARTDECO ist als Lippenstift in der Größe 4g im Online-Shop erhältlich. Die Duftrichtung des ARTDECO Perfect Color Parfums lässt sich als beschreiben. Der ARTDECO women Duft hat die Kopfnoten . Das Lippenstift in der Größe 4g hat die Herznoten . Die Basisnoten von Gucci Guilty sind . Die Produktfarben des ARTDECO Parfums sind Nr. 939 - Mauve Butterfly. Der Grundpreis des ARTDECO Parfum in der Größe 4g beträgt 26.68 EUR   10g,2056513753#3054149737,Nein,0,0,1,0.00033424999999999997,1
"Marke: Curt Bauer Name: Bettwäsche Florenz, Curt Bauer, mit edlen Ornamenten weiß 1 St. x 155 cm x 220 cm Preis: 169.0 Beschreibung: Allgemein Anzahl Teile , 2 tlg., Anzahl Bettbezüge , 1 St., Anzahl Kissenbezüge , 1 St., Maßangaben Breite Bettbezug , 155 cm, Länge Bettbezug , 220 cm, Breite Kissenbezug , 80 cm, Länge Kissenbezug , 40 cm, Optik Stil Farbe , weiß, Optik Kissenbezug , Ornamente, Optik Kissenbezug Wendeseite , Ornamente, Optik Bettbezug , Ornamente, Optik Bettbezug Wendeseite , Ornamente, Verschluss Verschluss Kissenbezug , Reißverschluss, Verschluss Bettbezug , Reißverschluss, Material Materialart , Mako-Brokat-Damast, Materialzusammensetzung , Obermaterial: 100% Baumwolle, Flächengewicht , 132 g m2, Pflegehinweis Pflegehinweise , 60°C Maschinenwäsche trocknergeeignet, Wissenswertes Farbhinweise , Bitte beachten Sie, dass die Farben auf Ihrem Monitor von den Originalfarbtönen abweichen können.,","Marke: Elegante Name: Bettwäsche Classico, Elegante, angenehmes Hautgefühl beige 1 St. x 155 cm x 220 cm Preis: 116.0 Beschreibung: Allgemein Anzahl Teile , 2 tlg., Anzahl Bettbezüge , 1 St., Anzahl Kissenbezüge , 1 St., Maßangaben Breite Bettbezug , 155 cm, Länge Bettbezug , 220 cm, Breite Kissenbezug , 80 cm, Länge Kissenbezug , 80 cm, Optik Stil Farbe , puder, Optik Kissenbezug , gestreift, Optik Bettbezug , gestreift, Verschluss Verschluss Kissenbezug , Reißverschluss, Verschluss Kissenbezug Details , verdeckter Reißverschluss, Verschluss Bettbezug , Reißverschluss, Verschluss Bettbezug Details , verdeckter Reißverschluss, Material Materialart , Perkal, Materialzusammensetzung , Obermaterial: 100% Baumwolle, Flächengewicht , 125 g m2, Pflegehinweis Pflegehinweise , 60°C Maschinenwäsche Bügeln bei mittlerer Temperatur chemische Reinigung nicht erlaubt trocknergeeignet, Wissenswertes Farbhinweise , Bitte beachten Sie, dass die Farben auf Ihrem Monitor von den Originalfarbtönen abweichen können.,",2075922919#3524983069,Nein,0,0,1,0.000543375,1
